ourFighterId,fullName,sherdogId,sherdogUrl,matchConfidence,matchMethod,verified,notes
99c740ec3099ad58,Joey Gilbert,Joey-Gilbert-1306,https://www.sherdog.com/fighter/Joey-Gilbert-1306,40,review,false,"overlap 0/1, name=true, wt=true, exactName=1/1"
8e60b1d80578c911,Mark Robinson,Mark-Robinson-280,https://www.sherdog.com/fighter/Mark-Robinson-280,39,review,false,"overlap 1/1, name=true, wt=false, exactName=4/4"
ed586215c8c15d19,Alex Stiebling,Alex-Stiebling-269,https://www.sherdog.com/fighter/Alex-Stiebling-269,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
c0f32f7566e69e83,Tyrone Roberts,Tyrone-Roberts-260,https://www.sherdog.com/fighter/Tyrone-Roberts-260,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
0b281db613f8a2b9,Alex Andrade,Alex-Andrade-258,https://www.sherdog.com/fighter/Alex-Andrade-258,39,review,false,"overlap 1/1, name=true, wt=false, exactName=2/5"
a3c036032045668e,Joao Roque,Joao-Roque-256,https://www.sherdog.com/fighter/Joao-Roque-256,39,review,false,"overlap 1/1, name=true, wt=false, exactName=2/2"
a254e9e3dab2b948,Adrian Serrano,Adrian-Serrano-254,https://www.sherdog.com/fighter/Adrian-Serrano-254,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
d1b26ff7aea4d08e,Sanae Kikuta,Sanae-Kikuta-252,https://www.sherdog.com/fighter/Sanae-Kikuta-252,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
897dcab3ab1c83c0,Satoshi Honma,Satoshi-Honma-251,https://www.sherdog.com/fighter/Satoshi-Honma-251,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
bec053c0a1282d6c,Ikuhisa Minowa,Ikuhisa-Minowa-250,https://www.sherdog.com/fighter/Ikuhisa-Minowa-250,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
783d293d0359b8a9,Bob Cook,Bob-Cook-244,https://www.sherdog.com/fighter/Bob-Cook-244,39,review,false,"overlap 1/1, name=true, wt=false, exactName=2/3"
1c6ae6719bca3531,David Velasquez,David-Velasquez-243,https://www.sherdog.com/fighter/David-Velasquez-243,39,review,false,"overlap 1/1, name=true, wt=false, exactName=3/4"
2f9958bf1a532a4a,Scott Adams,Scott-Adams-241,https://www.sherdog.com/fighter/Scott-Adams-241,54,review,false,"overlap 1/1, name=true, wt=true, exactName=2/2"
da6d9715cf426db6,Keiichiro Yamamiya,Keiichiro-Yamamiya-237,https://www.sherdog.com/fighter/Keiichiro-Yamamiya-237,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
47a924c024207232,Masutatsu Yano,Masutatsu-Yano-235,https://www.sherdog.com/fighter/Masutatsu-Yano-235,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
b486d372b1d93471,Lowell Anderson,Lowell-Anderson-231,https://www.sherdog.com/fighter/Lowell-Anderson-231,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
71b496f777f624b7,Alfonso Alcarez,Alfonso-Alcarez-229,https://www.sherdog.com/fighter/Alfonso-Alcarez-229,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
c7cfcf8d681d1ef6,Flavio Luiz Moura,Flavio-Luiz-Moura-225,https://www.sherdog.com/fighter/Flavio-Luiz-Moura-225,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
25b3bef60034ca70,Bas Rutten,Bas-Rutten-214,https://www.sherdog.com/fighter/Bas-Rutten-214,39,review,false,"overlap 1/2, name=true, wt=false, exactName=1/1"
8de3066830790f4a,Tony Petarra,Tony-Petarra-221,https://www.sherdog.com/fighter/Tony-Petarra-221,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
8a80c46ec39c126e,Marcelo Mello,Marcelo-Mello-219,https://www.sherdog.com/fighter/Marcelo-Mello-219,25,reject,false,"overlap 0/1, name=true, wt=false, exactName=1/1"
543a6a7b8ec5cfff,David Roberts,David-Roberts-468857,https://www.sherdog.com/fighter/David-Roberts-468857,40,review,false,"overlap 0/1, name=true, wt=true, exactName=4/4"
fe39ebf603c10485,Chris Condo,Chris-Condo-287,https://www.sherdog.com/fighter/Chris-Condo-287,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
503b8aa93c75d4f0,Joey Roberts,Joey-Roberts-1629,https://www.sherdog.com/fighter/Joey-Roberts-1629,39,review,false,"overlap 1/1, name=true, wt=false, exactName=3/3"
cf729bbcf02a9dc3,Jorge Patino,Jorge-Patino-1015,https://www.sherdog.com/fighter/Jorge-Patino-1015,39,review,false,"overlap 1/1, name=true, wt=false, exactName=2/2"
a0ebc2f00fd9ee41,Darrel Gholar,Darrell-Gholar-213,https://www.sherdog.com/fighter/Darrell-Gholar-213,14,review,false,"overlap 1/1, name=false, wt=false, exactName=0/1"
78a38cf6a8fe28a9,Frank Caracci,Frank-Caracci-211,https://www.sherdog.com/fighter/Frank-Caracci-211,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
e988aa0179f57351,John Lober,John-Lober-210,https://www.sherdog.com/fighter/John-Lober-210,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
8c53b01d0eb29352,Ebenezer Fontes Braga,Ebenezer-Fontes-Braga-207,https://www.sherdog.com/fighter/Ebenezer-Fontes-Braga-207,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
c43533944ecfaef4,Adriano Santos,Adriano-Santos-206,https://www.sherdog.com/fighter/Adriano-Santos-206,39,review,false,"overlap 1/1, name=true, wt=false, exactName=5/10"
093cb472e1d364a8,Cesar Marscucci,,,0,reject,false,no candidates (even by surname)
21f68e88d7e87556,Paulo Santos,Paulo-Santos-204,https://www.sherdog.com/fighter/Paulo-Santos-204,25,reject,false,"overlap 0/1, name=true, wt=false, exactName=1/12"
3667837136d46076,Bob Gilstrap,Bob-Gilstrap-197,https://www.sherdog.com/fighter/Bob-Gilstrap-197,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
3089a3ef45279576,Allan Goes,Allan-Goes-196,https://www.sherdog.com/fighter/Allan-Goes-196,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
591d7025c953cda2,Noe Hernandez,Noe-Hernandez-193,https://www.sherdog.com/fighter/Noe-Hernandez-193,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/3"
6528c9f1f09978fa,Eugenio Tadeu,Eugenio-Tadeu-187,https://www.sherdog.com/fighter/Eugenio-Tadeu-187,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
cb20509265646fef,Courtney Turner,Courtney-Turner-285,https://www.sherdog.com/fighter/Courtney-Turner-285,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
b39d39f33e8a3c44,Josh Stuart,Josh-Stuart-185,https://www.sherdog.com/fighter/Josh-Stuart-185,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/2"
8e102b206c7fad33,Kazushi Sakuraba,Kazushi-Sakuraba-84,https://www.sherdog.com/fighter/Kazushi-Sakuraba-84,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
1195fd3afb30e25f,Marcus Silveira,Marcus-Silveira-183,https://www.sherdog.com/fighter/Marcus-Silveira-183,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/2"
c805123f8f27cc98,Houston Dorr,Houston-Dorr-178,https://www.sherdog.com/fighter/Houston-Dorr-178,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
8a49f7f9ae332cb1,Todd Butler,Todd-Butler-173,https://www.sherdog.com/fighter/Todd-Butler-173,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
ab3d010ba412cb59,Yuri Vaulin,Yuri-Vaulin-171,https://www.sherdog.com/fighter/Yuri-Vaulin-171,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
dfc390611b0777c0,Donnie Chappell,Donnie-Chappell-169,https://www.sherdog.com/fighter/Donnie-Chappell-169,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
f86e9e42d5b5f3bf,Tony Halme,Tony-Halme-167,https://www.sherdog.com/fighter/Tony-Halme-167,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
1800b348dccaa0d4,Enson Inoue,Enson-Inoue-12,https://www.sherdog.com/fighter/Enson-Inoue-12,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
728fd0ec223fdd16,Christophe Leninger,,,0,reject,false,no candidates (even by surname)
149f83581f2d4ea3,Saeed Hosseini,Saeed-Hosseini-160,https://www.sherdog.com/fighter/Saeed-Hosseini-160,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
9cfc4c68e6247961,Wes Albritton,Wes-Albritton-159,https://www.sherdog.com/fighter/Wes-Albritton-159,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
dd562549c585e659,Jim Mullen,Jim-Mullen-155,https://www.sherdog.com/fighter/Jim-Mullen-155,54,review,false,"overlap 1/1, name=true, wt=true, exactName=2/2"
59cac7181d8f2881,Yoshiki Takahashi,Kazuo-Takahashi-153,https://www.sherdog.com/fighter/Kazuo-Takahashi-153,14,review,false,"overlap 1/1, name=false, wt=false, exactName=0/1"
85a06e7f9428a1df,Wallid Ismail,Wallid-Ismail-154,https://www.sherdog.com/fighter/Wallid-Ismail-154,25,reject,false,"overlap 0/1, name=true, wt=false, exactName=1/1"
23b10ed7e11f00c5,Rainy Martinez,Rainy-Martinez-152,https://www.sherdog.com/fighter/Rainy-Martinez-152,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
728b29a05f0d298e,Justin Martin,Justin-Martin-150,https://www.sherdog.com/fighter/Justin-Martin-150,39,review,false,"overlap 1/1, name=true, wt=false, exactName=3/6"
b07bac2d1a22f19b,Jackie Lee,Jackie-Lee-149,https://www.sherdog.com/fighter/Jackie-Lee-149,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
09612a2fccc5b05c,Felix Lee Mitchell,Aaron-Mitchell-83775,https://www.sherdog.com/fighter/Aaron-Mitchell-83775,0,reject,false,"overlap 0/3, name=false, wt=false, exactName=0/12, viaSurname"
604ef12669f235fd,Fabio Gurgel,Fabio-Gurgel-146,https://www.sherdog.com/fighter/Fabio-Gurgel-146,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
790033995782b329,Reza Nasri,Reza-Nasri-145,https://www.sherdog.com/fighter/Reza-Nasri-145,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
128ca865d37ba2c6,Julian Sanchez,Julian-Sanchez-144,https://www.sherdog.com/fighter/Julian-Sanchez-144,39,review,false,"overlap 1/1, name=true, wt=false, exactName=3/5"
1c38e02a2c35e013,Dave Berry,Dave-Berry-143,https://www.sherdog.com/fighter/Dave-Berry-143,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
580ae2e18e218bf5,John Campetella,John-Campetella-140,https://www.sherdog.com/fighter/John-Campetella-140,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
e35fd47220b6355b,Scott Fiedler,Scott-Fiedler-138,https://www.sherdog.com/fighter/Scott-Fiedler-138,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
f9e736be7a2f7bd6,Geza Kalman,Geza-Kalman-115,https://www.sherdog.com/fighter/Geza-Kalman-115,39,review,false,"overlap 1/2, name=true, wt=false, exactName=1/1"
9a3a6c003cc7bb3b,Dieusel Berto,Aaron-Alberton-106735,https://www.sherdog.com/fighter/Aaron-Alberton-106735,0,reject,false,"overlap 0/1, name=false, wt=false, exactName=0/12, viaSurname"
0904ae249ff2c1ee,Koji Kitao,Koji-Kitao-134,https://www.sherdog.com/fighter/Koji-Kitao-134,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
db3bb7e872877d90,Mark Schultz,Mark-Schultz-133,https://www.sherdog.com/fighter/Mark-Schultz-133,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/2"
a629a5a8ee1236de,Rafael Carino,Rafael-Carino-131,https://www.sherdog.com/fighter/Rafael-Carino-131,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
f492dd95ccba453d,Matt Andersen,Matt-Andersen-132,https://www.sherdog.com/fighter/Matt-Andersen-132,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
b8fcb0ab380ad520,Zane Frazier,Zane-Frazier-18,https://www.sherdog.com/fighter/Zane-Frazier-18,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
6f26acc85b150a0e,Paul Herrera,Paul-Herrera-130,https://www.sherdog.com/fighter/Paul-Herrera-130,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/2"
3903da7fff6720a5,Thomas Ramirez,Thomas-Ramirez-125,https://www.sherdog.com/fighter/Thomas-Ramirez-125,39,review,false,"overlap 1/1, name=true, wt=false, exactName=2/2"
970c368acd69943e,Keith Mielke,Keith-Mielke-123,https://www.sherdog.com/fighter/Keith-Mielke-123,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
0b70d21ab19fcaca,Trent Jenkins,Trent-Jenkins-23,https://www.sherdog.com/fighter/Trent-Jenkins-23,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
0005c8fea68363e8,Ryan Parker,Ryan-Parker-119,https://www.sherdog.com/fighter/Ryan-Parker-119,39,review,false,"overlap 1/1, name=true, wt=false, exactName=6/6"
1e715eea0424f387,Gerry Harris,Gerry-Harris-83,https://www.sherdog.com/fighter/Gerry-Harris-83,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
9ac7975c66fd63f8,David Hood,David-Hood-1720,https://www.sherdog.com/fighter/David-Hood-1720,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
663f1e790ed01a87,Onassis Parungao,Onassis-Parungao-116,https://www.sherdog.com/fighter/Onassis-Parungao-116,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
d16d7ce6caa4a3e8,Francesco Maturi,Francesco-Maturi-117,https://www.sherdog.com/fighter/Francesco-Maturi-117,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
b2ca704876db808f,Joel Sutton,Joel-Sutton-107,https://www.sherdog.com/fighter/Joel-Sutton-107,39,review,false,"overlap 1/2, name=true, wt=false, exactName=1/1"
970810642881ee67,Rudyard Moncayo,Rudyard-Moncayo-114,https://www.sherdog.com/fighter/Rudyard-Moncayo-114,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
876e3db66144cb0d,John Matua,John-Matua-111,https://www.sherdog.com/fighter/John-Matua-111,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
d602508d388d2752,He-Man Gipson,HeMan-Ali-Gipson-109,https://www.sherdog.com/fighter/HeMan-Ali-Gipson-109,14,review,false,"overlap 1/1, name=false, wt=false, exactName=0/1"
499b58fff2e108c2,Jack McGlaughlin,Frankie-McGlaughlin-270159,https://www.sherdog.com/fighter/Frankie-McGlaughlin-270159,0,reject,false,"overlap 0/1, name=false, wt=false, exactName=0/2, viaSurname"
95910ba64ef692fd,Ernie Verdicia,Ernie-Verdicia-63,https://www.sherdog.com/fighter/Ernie-Verdicia-63,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
47076be1e235a221,Jon Hess,Jon-Hess-59,https://www.sherdog.com/fighter/Jon-Hess-59,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
bb655da759d263aa,Andy Anderson,Andy-Anderson-60,https://www.sherdog.com/fighter/Andy-Anderson-60,39,review,false,"overlap 1/1, name=true, wt=false, exactName=4/5"
2563cc7c7360b29e,John Dowdy,John-Dowdy-58,https://www.sherdog.com/fighter/John-Dowdy-58,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
99fbaf032ea51be4,Asbel Cancio,Asbel-Cancio-57,https://www.sherdog.com/fighter/Asbel-Cancio-57,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
6ff9dc2ef47bd076,Melton Bowen,Melton-Bowen-51,https://www.sherdog.com/fighter/Melton-Bowen-51,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
78b9cb9830d89448,Joe Son,Joe-Son-50,https://www.sherdog.com/fighter/Joe-Son-50,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/2"
f0939c6eb153bb6f,Ron van Clief,Ron-van-Clief-49,https://www.sherdog.com/fighter/Ron-van-Clief-49,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
130bc2e8173eb659,Jason Fairn,Jason-Fairn-48,https://www.sherdog.com/fighter/Jason-Fairn-48,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
fb7d65916e245b4b,Eldo Xavier Dias,Eldo-Dias-Xavier-55,https://www.sherdog.com/fighter/Eldo-Dias-Xavier-55,14,review,false,"overlap 1/1, name=false, wt=false, exactName=0/1"
92cecf698beaee00,Kevin Rosier,Kevin-Rosier-17,https://www.sherdog.com/fighter/Kevin-Rosier-17,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
9608a0ac10c59064,Roland Payne,Roland-Payne-42,https://www.sherdog.com/fighter/Roland-Payne-42,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
fee9bad1a2806d7c,Emmanuel Yarborough,Emmanuel-Yarborough-39,https://www.sherdog.com/fighter/Emmanuel-Yarborough-39,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
d8fb4c609ed1dbdb,Fred Ettish,Fred-Ettish-36,https://www.sherdog.com/fighter/Fred-Ettish-36,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
2c7ce739df8b489f,Minoki Ichihara,Minoki-Ichihara-35,https://www.sherdog.com/fighter/Minoki-Ichihara-35,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
df301c8597b470ef,Scott Baker,Scott-Baker-34,https://www.sherdog.com/fighter/Scott-Baker-34,39,review,false,"overlap 1/1, name=true, wt=false, exactName=2/2"
821f24aa96075870,Alberta Cerra Leon,AJ-Leone-159709,https://www.sherdog.com/fighter/AJ-Leone-159709,0,reject,false,"overlap 0/1, name=false, wt=false, exactName=0/12, viaSurname"
ab4ee20a8631e28b,Robert Lucarelli,Robert-Lucarelli-32,https://www.sherdog.com/fighter/Robert-Lucarelli-32,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
ee4788a48dcaa911,Frank Hamaker,Frank-Hamaker-29,https://www.sherdog.com/fighter/Frank-Hamaker-29,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
ca8d202ae7619c27,Thaddeus Luster,Thaddeus-Luster-30,https://www.sherdog.com/fighter/Thaddeus-Luster-30,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
693719210b8efe96,David Levicki,David-Levicki-28,https://www.sherdog.com/fighter/David-Levicki-28,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
44a269d19331286a,Ray Wizard,Ray-Wizard-26,https://www.sherdog.com/fighter/Ray-Wizard-26,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
93743772d01a8ff2,Sean Daugherty,Sean-Daugherty-25,https://www.sherdog.com/fighter/Sean-Daugherty-25,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
